Year,Month,ZIP,Customer Type,Monthly Usage (kWh)
2017,10,"37220
(36.06788, -86.776955)",OUTDOOR LIGHTING,10646
2017,10,"37073
(36.42764, -86.812249)",COMMERCIAL,67080
2017,10,"37075
(36.323052, -86.60557)",COMMERCIAL,1311954
2017,10,"37204
(36.109305, -86.776748)",COMMERCIAL,13958444
2017,10,"37072
(36.350389, -86.731255)",COMMERCIAL,1073913
2017,10,"37210
(36.140869, -86.738847)",SEASONAL CUSTOMER,0
2017,10,"37215
(36.091316, -86.827959)",RESIDENTIAL,5440561
2017,10,"37115
(36.262567, -86.704171)",COMMERCIAL,1001352
2017,10,"37216
(36.216134, -86.726204)",COMMERCIAL,335832
2017,10,"37201
(36.164553, -86.776977)",RESIDENTIAL,39964
2017,10,"37227
(36.129798, -86.666977)",COMMERCIAL,398
2017,10,"37205
(36.112469, -86.867263)",COMMERCIAL,9247834
2017,10,"37206
(36.18095, -86.739624)",RESIDENTIAL,2081341
2017,10,"37203
(36.150195, -86.790206)",COMMERCIAL,63370483
2017,10,"37073
(36.42764, -86.812249)",RESIDENTIAL,65376
2017,10,"37189
(36.279393, -86.826731)",COMMERCIAL,2928270
2017,10,"37243
(36.166899, -86.77672)",RESIDENTIAL,14056
2017,10,"37013
(36.049335, -86.641832)",OUTDOOR LIGHTING,5771
2017,10,"37143
(36.12259, -87.03587)",RESIDENTIAL,398948
2017,10,"37027
(36.00245, -86.778709)",RESIDENTIAL,5627781
2017,10,"37206
(36.18095, -86.739624)",COMMERCIAL,3334355
2017,10,"37202
(36.158527, -86.782923)",COMMERCIAL,28900
2017,10,"37215
(36.091316, -86.827959)",OUTDOOR LIGHTING,11743
2017,10,"37080
(36.331509, -86.915843)",OUTDOOR LIGHTING,3600
2017,10,"37072
(36.350389, -86.731255)",SEASONAL CUSTOMER,1160
2017,10,"37210
(36.140869, -86.738847)",OUTDOOR LIGHTING,7468
2017,10,"37069
(35.985493, -86.899213)",COMMERCIAL,67240
2017,10,"37238
(36.166067, -86.779698)",COMMERCIAL,124500
2017,10,"37211
(36.069132, -86.724578)",OUTDOOR LIGHTING,16260
2017,10,"37205
(36.112469, -86.867263)",COMMERCIAL,583525
2017,10,"37218
(36.210699, -86.866798)",OUTDOOR LIGHTING,720
2017,10,"37138
(36.239455, -86.611783)",COMMERCIAL,349193
2017,10,"37228
(36.193837, -86.803025)",COMMERCIAL,160918
2017,10,"37072
(36.350389, -86.731255)",RESIDENTIAL,4972689
2017,10,"37209
(36.149599, -86.874487)",COMMERCIAL,25562329
2017,10,"37138
(36.239455, -86.611783)",OUTDOOR LIGHTING,19707
2017,10,"37209
(36.149599, -86.874487)",COMMERCIAL,1297318
2017,10,"37209
(36.149599, -86.874487)",RESIDENTIAL,3097199
2017,10,"37152
(36.396526, -86.765833)",RESIDENTIAL,1872
2017,10,"37221
(36.064367, -86.96029)",COMMERCIAL,3861805
2017,10,"37215
(36.091316, -86.827959)",COMMERCIAL,745864
2017,10,"37227
(36.129798, -86.666977)",COMMERCIAL,68920
2017,10,"37221
(36.064367, -86.96029)",OUTDOOR LIGHTING,15694
2017,10,"37115
(36.262567, -86.704171)",RESIDENTIAL,4251830
2017,10,"37080
(36.331509, -86.915843)",COMMERCIAL,168569
2017,10,"37211
(36.069132, -86.724578)",RESIDENTIAL,5233926
2017,10,"37221
(36.064367, -86.96029)",COMMERCIAL,649069
2017,10,"37201
(36.164553, -86.776977)",COMMERCIAL,7223230
2017,10,"37208
(36.176427, -86.805176)",COMMERCIAL,14270079
2017,10,"37212
(36.133256, -86.801456)",COMMERCIAL,9577856
2017,10,"37066
(36.387698, -86.459057)",COMMERCIAL,36093
2017,10,"37208
(36.176427, -86.805176)",OUTDOOR LIGHTING,20252
2017,10,"37214
(36.168995, -86.667231)",COMMERCIAL,25776886
2017,10,"37220
(36.06788, -86.776955)",COMMERCIAL,1629797
2017,10,"37082
(36.08832, -87.117051)",COMMERCIAL,547
2017,10,"37135
(35.946013, -86.661944)",COMMERCIAL,3747
2017,10,"37214
(36.168995, -86.667231)",OUTDOOR LIGHTING,11078
2017,10,"37080
(36.331509, -86.915843)",RESIDENTIAL,1091699
2017,10,"37213
(36.167552, -86.767564)",RESIDENTIAL,939
2017,10,"37027
(36.00245, -86.778709)",COMMERCIAL,9662352
2017,10,"37066
(36.387698, -86.459057)",COMMERCIAL,685828
2017,10,"37072
(36.350389, -86.731255)",COMMERCIAL,9459896
2017,10,"37013
(36.049335, -86.641832)",COMMERCIAL,969682
2017,10,"37212
(36.133256, -86.801456)",RESIDENTIAL,1408907
2017,10,"37214
(36.168995, -86.667231)",RESIDENTIAL,3228483
2017,10,"37115
(36.262567, -86.704171)",OUTDOOR LIGHTING,7724
2017,10,"37080
(36.331509, -86.915843)",COMMERCIAL,563539
2017,10,"37234
(36.159965, -86.783617)",COMMERCIAL,0
2017,10,"37086
(36.014912, -86.5643)",OUTDOOR LIGHTING,31474
2017,10,"37015
(36.29003, -87.070106)",COMMERCIAL,10951
2017,10,"37220
(36.06788, -86.776955)",COMMERCIAL,144716
2017,10,"37076
(36.175185, -86.5933)",COMMERCIAL,638241
2017,10,"37152
(36.396526, -86.765833)",COMMERCIAL,19244
2017,10,"37013
(36.049335, -86.641832)",RESIDENTIAL,5201568
2017,10,"37217
(36.106646, -86.667608)",RESIDENTIAL,1959416
2017,10,"37204
(36.109305, -86.776748)",OUTDOOR LIGHTING,22042
2017,10,"37027
(36.00245, -86.778709)",COMMERCIAL,746623
2017,10,"37143
(36.12259, -87.03587)",COMMERCIAL,20983
2017,10,"37220
(36.06788, -86.776955)",RESIDENTIAL,1751013
2017,10,"37086
(36.014912, -86.5643)",COMMERCIAL,455370
2017,10,"37212
(36.133256, -86.801456)",COMMERCIAL,565062
2017,10,"37027
(36.00245, -86.778709)",OUTDOOR LIGHTING,47666
2017,10,"37207
(36.224945, -86.775061)",COMMERCIAL,960867
2017,10,"37216
(36.216134, -86.726204)",COMMERCIAL,3216205
2017,10,"37204
(36.109305, -86.776748)",COMMERCIAL,971999
2017,10,"37069
(35.985493, -86.899213)",COMMERCIAL,4512
2017,10,"37212
(36.133256, -86.801456)",OUTDOOR LIGHTING,47618
2017,10,"37069
(35.985493, -86.899213)",RESIDENTIAL,486387
2017,10,"37218
(36.210699, -86.866798)",COMMERCIAL,5403341
2017,10,"37207
(36.224945, -86.775061)",OUTDOOR LIGHTING,2425
2017,10,"37213
(36.167552, -86.767564)",COMMERCIAL,126274
2017,10,"37228
(36.193837, -86.803025)",COMMERCIAL,5307449
2017,10,"37122
(36.187906, -86.500085)",RESIDENTIAL,426252
2017,10,"37205
(36.112469, -86.867263)",SEASONAL CUSTOMER,32800
2017,10,"37086
(36.014912, -86.5643)",RESIDENTIAL,1713008
2017,10,"37189
(36.279393, -86.826731)",RESIDENTIAL,658412
2017,10,"37138
(36.239455, -86.611783)",COMMERCIAL,22303624
2017,11,"37082
(36.08832, -87.117051)",RESIDENTIAL,26452
2017,11,"37027
(36.00245, -86.778709)",RESIDENTIAL,4970114
2017,11,"37202
(36.158527, -86.782923)",COMMERCIAL,22600
2017,11,"37152
(36.396526, -86.765833)",COMMERCIAL,43200
2017,11,"37213
(36.167552, -86.767564)",COMMERCIAL,99450
2017,11,"37214
(36.168995, -86.667231)",COMMERCIAL,21830631
2017,11,"37013
(36.049335, -86.641832)",COMMERCIAL,973751
2017,11,"37069
(35.985493, -86.899213)",COMMERCIAL,4482
2017,11,"37080
(36.331509, -86.915843)",RESIDENTIAL,1073210
2017,11,"37217
(36.106646, -86.667608)",COMMERCIAL,9988111
2017,11,"37143
(36.12259, -87.03587)",RESIDENTIAL,400772
2017,11,"37027
(36.00245, -86.778709)",OUTDOOR LIGHTING,38325
2017,11,"37206
(36.18095, -86.739624)",COMMERCIAL,437930
2017,11,"37205
(36.112469, -86.867263)",OUTDOOR LIGHTING,9571
2017,11,"37218
(36.210699, -86.866798)",RESIDENTIAL,2802503
2017,11,"37228
(36.193837, -86.803025)",COMMERCIAL,159894
2017,11,"37218
(36.210699, -86.866798)",OUTDOOR LIGHTING,0
2017,11,"37220
(36.06788, -86.776955)",OUTDOOR LIGHTING,7045
2017,11,"37214
(36.168995, -86.667231)",COMMERCIAL,756402
2017,11,"37013
(36.049335, -86.641832)",RESIDENTIAL,5742941
2017,11,"37066
(36.387698, -86.459057)",RESIDENTIAL,289100
2017,11,"37227
(36.129798, -86.666977)",COMMERCIAL,44920
2017,11,"37207
(36.224945, -86.775061)",COMMERCIAL,13347810
2017,11,"37205
(36.112469, -86.867263)",COMMERCIAL,9140281
2017,11,"37210
(36.140869, -86.738847)",SEASONAL CUSTOMER,0
2017,11,"37219
(36.167467, -86.783669)",COMMERCIAL,4173007
2017,11,"37135
(35.946013, -86.661944)",RESIDENTIAL,152406
2017,11,"37209
(36.149599, -86.874487)",COMMERCIAL,24431312
2017,11,"37212
(36.133256, -86.801456)",COMMERCIAL,494659
2017,11,"37220
(36.06788, -86.776955)",COMMERCIAL,140036
2017,11,"37189
(36.279393, -86.826731)",OUTDOOR LIGHTING,0
2017,11,"37072
(36.350389, -86.731255)",RESIDENTIAL,4410157
2017,11,"37209
(36.149599, -86.874487)",OUTDOOR LIGHTING,12189
2017,11,"37211
(36.069132, -86.724578)",OUTDOOR LIGHTING,11600
2017,11,"37015
(36.29003, -87.070106)",RESIDENTIAL,481100
2017,11,"37143
(36.12259, -87.03587)",COMMERCIAL,19063
2017,11,"37073
(36.42764, -86.812249)",COMMERCIAL,51200
2017,11,"37064
(35.889628, -86.926986)",RESIDENTIAL,5475
2017,11,"37219
(36.167467, -86.783669)",RESIDENTIAL,11071
2017,11,"37115
(36.262567, -86.704171)",COMMERCIAL,7925187
2017,11,"37205
(36.112469, -86.867263)",SEASONAL CUSTOMER,27680
2017,11,"37204
(36.109305, -86.776748)",COMMERCIAL,12965372
2017,11,"37221
(36.064367, -86.96029)",RESIDENTIAL,4266133
2017,11,"37215
(36.091316, -86.827959)",COMMERCIAL,736286
2017,11,"37218
(36.210699, -86.866798)",COMMERCIAL,4577935
2017,11,"37072
(36.350389, -86.731255)",COMMERCIAL,886160
2017,11,"37207
(36.224945, -86.775061)",RESIDENTIAL,4990870
2017,11,"37189
(36.279393, -86.826731)",COMMERCIAL,123386
2017,11,"37013
(36.049335, -86.641832)",OUTDOOR LIGHTING,4732
2017,11,"37209
(36.149599, -86.874487)",COMMERCIAL,1144720
2017,11,37237,COMMERCIAL,620000
2017,11,"37203
(36.150195, -86.790206)",OUTDOOR LIGHTING,0
2017,11,"37215
(36.091316, -86.827959)",COMMERCIAL,4030064
2017,11,"37072
(36.350389, -86.731255)",OUTDOOR LIGHTING,21546
2017,11,"37201
(36.164553, -86.776977)",COMMERCIAL,6776433
2017,11,"37080
(36.331509, -86.915843)",COMMERCIAL,149846
2017,11,"37015
(36.29003, -87.070106)",COMMERCIAL,10625
2017,11,"37238
(36.166067, -86.779698)",COMMERCIAL,136500
2017,11,"37069
(35.985493, -86.899213)",COMMERCIAL,50960
2017,11,"37234
(36.159965, -86.783617)",COMMERCIAL,142
2017,11,"37138
(36.239455, -86.611783)",COMMERCIAL,20721194
2017,11,"37228
(36.193837, -86.803025)",OUTDOOR LIGHTING,694
2017,11,"37086
(36.014912, -86.5643)",OUTDOOR LIGHTING,17349
2017,11,"37229
(36.166687, -86.779932)",COMMERCIAL,808400
2017,11,"37216
(36.216134, -86.726204)",OUTDOOR LIGHTING,4400
2017,11,"37214
(36.168995, -86.667231)",OUTDOOR LIGHTING,11963
2017,11,"37203
(36.150195, -86.790206)",COMMERCIAL,1234477
2017,11,"37217
(36.106646, -86.667608)",RESIDENTIAL,2398345
2017,11,"37206
(36.18095, -86.739624)",OUTDOOR LIGHTING,3450
2017,11,"37066
(36.387698, -86.459057)",COMMERCIAL,615616
2017,11,"37072
(36.350389, -86.731255)",SEASONAL CUSTOMER,840
2017,11,"37086
(36.014912, -86.5643)",SEASONAL CUSTOMER,374
2017,11,"37204
(36.109305, -86.776748)",COMMERCIAL,942783
2017,11,"37205
(36.112469, -86.867263)",RESIDENTIAL,5273030
2017,11,"37215
(36.091316, -86.827959)",RESIDENTIAL,4854792
2017,11,"37138
(36.239455, -86.611783)",COMMERCIAL,299026
2017,11,"37243
(36.166899, -86.77672)",COMMERCIAL,26112
2017,11,"37086
(36.014912, -86.5643)",COMMERCIAL,431034
2017,11,"37189
(36.279393, -86.826731)",RESIDENTIAL,645792
2017,11,"37152
(36.396526, -86.765833)",COMMERCIAL,12235
2017,11,"37208
(36.176427, -86.805176)",COMMERCIAL,13522522
2017,11,"37076
(36.175185, -86.5933)",COMMERCIAL,551357
2017,11,"37243
(36.166899, -86.77672)",COMMERCIAL,1838520
2017,11,"37076
(36.175185, -86.5933)",RESIDENTIAL,3268110
2017,11,"37211
(36.069132, -86.724578)",RESIDENTIAL,5160701
2017,11,"37216
(36.216134, -86.726204)",RESIDENTIAL,2130605
2017,11,"37069
(35.985493, -86.899213)",RESIDENTIAL,370543
2017,11,"37209
(36.149599, -86.874487)",RESIDENTIAL,2659798
2017,11,"37211
(36.069132, -86.724578)",COMMERCIAL,1873626
2017,11,"37115
(36.262567, -86.704171)",COMMERCIAL,978467
2017,11,"37075
(36.323052, -86.60557)",OUTDOOR LIGHTING,69271
2017,11,"37227
(36.129798, -86.666977)",COMMERCIAL,322
2017,11,"37208
(36.176427, -86.805176)",OUTDOOR LIGHTING,50531
2017,11,"37115
(36.262567, -86.704171)",OUTDOOR LIGHTING,2925
2017,11,"37218
(36.210699, -86.866798)",COMMERCIAL,333523
2017,11,"37212
(36.133256, -86.801456)",SEASONAL CUSTOMER,7200
2017,11,"37210
(36.140869, -86.738847)",COMMERCIAL,1529062
2017,11,"37207
(36.224945, -86.775061)",COMMERCIAL,836328
2017,11,"37214
(36.168995, -86.667231)",RESIDENTIAL,3546861
2017,11,"37216
(36.216134, -86.726204)",COMMERCIAL,278842
2017,11,"37122
(36.187906, -86.500085)",RESIDENTIAL,346093
2017,11,"37221
(36.064367, -86.96029)",COMMERCIAL,3514486
2017,11,"37242
(36.165017, -86.782171)",COMMERCIAL,307200
2017,11,"37189
(36.279393, -86.826731)",COMMERCIAL,2494754
2017,11,"37212
(36.133256, -86.801456)",RESIDENTIAL,1213688
2017,11,"37138
(36.239455, -86.611783)",RESIDENTIAL,2427929
2017,11,"37213
(36.167552, -86.767564)",RESIDENTIAL,375
2017,11,"37220
(36.06788, -86.776955)",RESIDENTIAL,1604759
2017,11,"37075
(36.323052, -86.60557)",COMMERCIAL,1075310
2017,11,"37013
(36.049335, -86.641832)",COMMERCIAL,11457895
2017,11,"37015
(36.29003, -87.070106)",COMMERCIAL,46432
2017,11,"37122
(36.187906, -86.500085)",COMMERCIAL,2704
2017,11,"37138
(36.239455, -86.611783)",OUTDOOR LIGHTING,67025
2017,11,"37080
(36.331509, -86.915843)",COMMERCIAL,525133
2017,11,"37216
(36.216134, -86.726204)",COMMERCIAL,2635298
2017,11,"37205
(36.112469, -86.867263)",COMMERCIAL,566484
2017,11,"37066
(36.387698, -86.459057)",COMMERCIAL,21644
2017,11,"37212
(36.133256, -86.801456)",OUTDOOR LIGHTING,57103
2017,11,"37075
(36.323052, -86.60557)",RESIDENTIAL,4623239
2017,11,"37228
(36.193837, -86.803025)",RESIDENTIAL,38687
2017,11,"37135
(35.946013, -86.661944)",COMMERCIAL,3883
2017,11,"37080
(36.331509, -86.915843)",OUTDOOR LIGHTING,2400
2017,11,"37207
(36.224945, -86.775061)",OUTDOOR LIGHTING,4615
2017,11,"37208
(36.176427, -86.805176)",COMMERCIAL,580212
2017,11,"37228
(36.193837, -86.803025)",COMMERCIAL,5020287
2017,11,"37215
(36.091316, -86.827959)",OUTDOOR LIGHTING,13466
2017,11,"37201
(36.164553, -86.776977)",RESIDENTIAL,31209
2017,11,"37073
(36.42764, -86.812249)",COMMERCIAL,9128
2017,11,"37082
(36.08832, -87.117051)",COMMERCIAL,424
2017,11,"37073
(36.42764, -86.812249)",RESIDENTIAL,58418
2017,11,"37203
(36.150195, -86.790206)",RESIDENTIAL,549459
2017,11,"37201
(36.164553, -86.776977)",COMMERCIAL,107866
2017,11,"37208
(36.176427, -86.805176)",RESIDENTIAL,1580050
2017,11,"37027
(36.00245, -86.778709)",COMMERCIAL,8963373
2017,11,"37243
(36.166899, -86.77672)",RESIDENTIAL,10945
2017,11,"37076
(36.175185, -86.5933)",COMMERCIAL,6059607
2017,11,"37203
(36.150195, -86.790206)",COMMERCIAL,55191306
2017,11,"37027
(36.00245, -86.778709)",COMMERCIAL,720104
2017,11,"37211
(36.069132, -86.724578)",COMMERCIAL,17941686
2017,11,"37206
(36.18095, -86.739624)",COMMERCIAL,2570845
2017,11,"37210
(36.140869, -86.738847)",OUTDOOR LIGHTING,8840
2017,11,"37213
(36.167552, -86.767564)",COMMERCIAL,3166685
2017,11,"37217
(36.106646, -86.667608)",OUTDOOR LIGHTING,1524
2017,11,"37086
(36.014912, -86.5643)",RESIDENTIAL,2048125
2017,11,"37206
(36.18095, -86.739624)",RESIDENTIAL,1971481
2017,11,"37086
(36.014912, -86.5643)",COMMERCIAL,17067272
2017,11,"37212
(36.133256, -86.801456)",COMMERCIAL,8811818
2017,11,"37210
(36.140869, -86.738847)",COMMERCIAL,21191899
2017,11,"37072
(36.350389, -86.731255)",COMMERCIAL,8384463
2017,11,"37217
(36.106646, -86.667608)",COMMERCIAL,802604
2017,11,"37220
(36.06788, -86.776955)",COMMERCIAL,1414118
2017,11,"37210
(36.140869, -86.738847)",RESIDENTIAL,1466322
2017,11,"37152
(36.396526, -86.765833)",RESIDENTIAL,1732
2017,11,"37076
(36.175185, -86.5933)",OUTDOOR LIGHTING,0
2017,11,"37075
(36.323052, -86.60557)",COMMERCIAL,8378391
2017,11,"37234
(36.159965, -86.783617)",COMMERCIAL,261900
2017,11,"37204
(36.109305, -86.776748)",RESIDENTIAL,1448712
2017,11,"37221
(36.064367, -86.96029)",COMMERCIAL,658683
2017,11,"37204
(36.109305, -86.776748)",OUTDOOR LIGHTING,16089
2017,11,"37115
(36.262567, -86.704171)",RESIDENTIAL,4080981
2017,11,"37221
(36.064367, -86.96029)",OUTDOOR LIGHTING,14503
2017,11,"37219
(36.167467, -86.783669)",COMMERCIAL,114000
2017,12,"37073
(36.42764, -86.812249)",COMMERCIAL,44800
2017,12,"37204
(36.109305, -86.776748)",COMMERCIAL,11421234
2017,12,"37210
(36.140869, -86.738847)",OUTDOOR LIGHTING,8052
2017,12,"37209
(36.149599, -86.874487)",COMMERCIAL,1272889
2017,12,"37228
(36.193837, -86.803025)",RESIDENTIAL,43428
2017,12,"37152
(36.396526, -86.765833)",RESIDENTIAL,2575
2017,12,"37216
(36.216134, -86.726204)",COMMERCIAL,315001
2017,12,"37138
(36.239455, -86.611783)",OUTDOOR LIGHTING,427
2017,12,"37204
(36.109305, -86.776748)",RESIDENTIAL,1579102
2017,12,"37069
(35.985493, -86.899213)",COMMERCIAL,56960
2017,12,"37212
(36.133256, -86.801456)",RESIDENTIAL,1267881
2017,12,"37201
(36.164553, -86.776977)",COMMERCIAL,149620
2017,12,"37214
(36.168995, -86.667231)",OUTDOOR LIGHTING,5389
2017,12,"37076
(36.175185, -86.5933)",COMMERCIAL,5964149
2017,12,"37207
(36.224945, -86.775061)",OUTDOOR LIGHTING,482
2017,12,"37221
(36.064367, -86.96029)",COMMERCIAL,2913914
2017,12,"37228
(36.193837, -86.803025)",COMMERCIAL,213335
2017,12,"37138
(36.239455, -86.611783)",RESIDENTIAL,3486593
2017,12,"37075
(36.323052, -86.60557)",OUTDOOR LIGHTING,37319
2017,12,"37203
(36.150195, -86.790206)",OUTDOOR LIGHTING,0
2017,12,"37217
(36.106646, -86.667608)",COMMERCIAL,944396
2017,12,"37203
(36.150195, -86.790206)",RESIDENTIAL,719743
2017,12,"37072
(36.350389, -86.731255)",RESIDENTIAL,6664809
2017,12,"37205
(36.112469, -86.867263)",COMMERCIAL,7605801
2017,12,"37203
(36.150195, -86.790206)",COMMERCIAL,50111261
2017,12,"37218
(36.210699, -86.866798)",OUTDOOR LIGHTING,0
2017,12,37237,COMMERCIAL,524000
2017,12,"37227
(36.129798, -86.666977)",COMMERCIAL,401
2017,12,"37205
(36.112469, -86.867263)",OUTDOOR LIGHTING,7516
2017,12,"37189
(36.279393, -86.826731)",COMMERCIAL,2433124
2017,12,"37209
(36.149599, -86.874487)",RESIDENTIAL,3797542
2017,12,"37072
(36.350389, -86.731255)",SEASONAL CUSTOMER,120
2017,12,"37209
(36.149599, -86.874487)",COMMERCIAL,23536888
2017,12,"37216
(36.216134, -86.726204)",COMMERCIAL,2682567
2017,12,"37243
(36.166899, -86.77672)",COMMERCIAL,28200
2017,12,"37013
(36.049335, -86.641832)",COMMERCIAL,1047492
2017,12,"37219
(36.167467, -86.783669)",RESIDENTIAL,18200
2017,12,"37227
(36.129798, -86.666977)",COMMERCIAL,57860
2017,12,"37228
(36.193837, -86.803025)",OUTDOOR LIGHTING,234
2017,12,"37122
(36.187906, -86.500085)",COMMERCIAL,3370
2017,12,"37115
(36.262567, -86.704171)",RESIDENTIAL,6230787
2017,12,"37115
(36.262567, -86.704171)",OUTDOOR LIGHTING,2840
2017,12,"37080
(36.331509, -86.915843)",COMMERCIAL,586177
2017,12,"37243
(36.166899, -86.77672)",RESIDENTIAL,10280
2017,12,"37220
(36.06788, -86.776955)",COMMERCIAL,154523
2017,12,"37218
(36.210699, -86.866798)",COMMERCIAL,4846132
2017,12,"37219
(36.167467, -86.783669)",COMMERCIAL,4750970
2017,12,"37205
(36.112469, -86.867263)",RESIDENTIAL,5435877
2017,12,"37080
(36.331509, -86.915843)",RESIDENTIAL,1650303
2017,12,"37066
(36.387698, -86.459057)",RESIDENTIAL,379385
2017,12,"37238
(36.166067, -86.779698)",COMMERCIAL,144000
2017,12,"37217
(36.106646, -86.667608)",RESIDENTIAL,2858630
2017,12,"37215
(36.091316, -86.827959)",COMMERCIAL,808260
2017,12,"37015
(36.29003, -87.070106)",COMMERCIAL,69216
2017,12,"37204
(36.109305, -86.776748)",COMMERCIAL,913855
2017,12,"37138
(36.239455, -86.611783)",COMMERCIAL,367380
2017,12,"37066
(36.387698, -86.459057)",COMMERCIAL,728988
2017,12,"37210
(36.140869, -86.738847)",RESIDENTIAL,1891419
2017,12,"37207
(36.224945, -86.775061)",COMMERCIAL,12731746
2017,12,"37210
(36.140869, -86.738847)",COMMERCIAL,1752231
2017,12,"37208
(36.176427, -86.805176)",RESIDENTIAL,2506391
2017,12,"37082
(36.08832, -87.117051)",RESIDENTIAL,37356
2017,12,"37221
(36.064367, -86.96029)",OUTDOOR LIGHTING,11657
2017,12,"37216
(36.216134, -86.726204)",RESIDENTIAL,3306796
2017,12,"37211
(36.069132, -86.724578)",COMMERCIAL,16862814
2017,12,"37082
(36.08832, -87.117051)",COMMERCIAL,474
2017,12,"37086
(36.014912, -86.5643)",COMMERCIAL,16891578
2017,12,"37212
(36.133256, -86.801456)",COMMERCIAL,8017042
2017,12,"37228
(36.193837, -86.803025)",COMMERCIAL,4778126
2017,12,"37211
(36.069132, -86.724578)",COMMERCIAL,1945620
2017,12,"37143
(36.12259, -87.03587)",COMMERCIAL,24187
2017,12,"37210
(36.140869, -86.738847)",COMMERCIAL,20525662
2017,12,"37138
(36.239455, -86.611783)",COMMERCIAL,20019093
2017,12,"37072
(36.350389, -86.731255)",COMMERCIAL,1034324
2017,12,"37220
(36.06788, -86.776955)",COMMERCIAL,1373868
2017,12,"37086
(36.014912, -86.5643)",COMMERCIAL,535770
2017,12,"37209
(36.149599, -86.874487)",OUTDOOR LIGHTING,5472
2017,12,"37206
(36.18095, -86.739624)",COMMERCIAL,554119
2017,12,"37135
(35.946013, -86.661944)",COMMERCIAL,2720
2017,12,"37115
(36.262567, -86.704171)",COMMERCIAL,8266744
2017,12,"37122
(36.187906, -86.500085)",RESIDENTIAL,528971
2017,12,"37207
(36.224945, -86.775061)",RESIDENTIAL,7985376
2017,12,"37189
(36.279393, -86.826731)",RESIDENTIAL,1051267
2017,12,"37229
(36.166687, -86.779932)",COMMERCIAL,883250
2017,12,"37214
(36.168995, -86.667231)",COMMERCIAL,23599246
2017,12,"37027
(36.00245, -86.778709)",COMMERCIAL,668639
2017,12,"37207
(36.224945, -86.775061)",COMMERCIAL,967437
2017,12,"37189
(36.279393, -86.826731)",OUTDOOR LIGHTING,0
2017,12,"37073
(36.42764, -86.812249)",COMMERCIAL,10741
2017,12,"37189
(36.279393, -86.826731)",COMMERCIAL,96978
2017,12,"37213
(36.167552, -86.767564)",COMMERCIAL,4046936
2017,12,"37215
(36.091316, -86.827959)",COMMERCIAL,3792277
2017,12,"37211
(36.069132, -86.724578)",RESIDENTIAL,6135931
2017,12,"37072
(36.350389, -86.731255)",OUTDOOR LIGHTING,4826
2017,12,"37080
(36.331509, -86.915843)",OUTDOOR LIGHTING,0
2017,12,"37075
(36.323052, -86.60557)",COMMERCIAL,1264585
2017,12,"37243
(36.166899, -86.77672)",COMMERCIAL,1795720
2017,12,"37027
(36.00245, -86.778709)",RESIDENTIAL,5165356
2017,12,"37213
(36.167552, -86.767564)",RESIDENTIAL,350
2017,12,"37206
(36.18095, -86.739624)",OUTDOOR LIGHTING,501
2017,12,"37064
(35.889628, -86.926986)",RESIDENTIAL,7231
2017,12,"37211
(36.069132, -86.724578)",OUTDOOR LIGHTING,5060
2017,12,"37220
(36.06788, -86.776955)",RESIDENTIAL,1752781
2017,12,"37221
(36.064367, -86.96029)",RESIDENTIAL,4738531
2017,12,"37234
(36.159965, -86.783617)",COMMERCIAL,297640
2017,12,"37215
(36.091316, -86.827959)",OUTDOOR LIGHTING,12558
2017,12,"37217
(36.106646, -86.667608)",COMMERCIAL,10235998
2017,12,"37152
(36.396526, -86.765833)",COMMERCIAL,42600
2017,12,"37086
(36.014912, -86.5643)",SEASONAL CUSTOMER,419
2017,12,"37204
(36.109305, -86.776748)",OUTDOOR LIGHTING,17988
2017,12,"37075
(36.323052, -86.60557)",RESIDENTIAL,6333332
2017,12,"37069
(35.985493, -86.899213)",RESIDENTIAL,370795
2017,12,"37219
(36.167467, -86.783669)",COMMERCIAL,104928
2017,12,"37205
(36.112469, -86.867263)",COMMERCIAL,556385
2017,12,"37206
(36.18095, -86.739624)",COMMERCIAL,2848571
2017,12,"37212
(36.133256, -86.801456)",COMMERCIAL,474595
2017,12,"37218
(36.210699, -86.866798)",COMMERCIAL,401336
2017,12,"37201
(36.164553, -86.776977)",COMMERCIAL,7138939
2017,12,"37203
(36.150195, -86.790206)",COMMERCIAL,1221122
2017,12,"37214
(36.168995, -86.667231)",RESIDENTIAL,4757769
